image,details_match_score,details_match_scale,details_candidates,details_threshold,details_matched,roi_set,field,mobile_v5_text,mobile_v5_conf,small_v6_text,small_v6_conf,tiny_v6_text,tiny_v6_conf,medium_v6_text,medium_v6_conf,mobile_v5_warped,small_v6_warped,tiny_v6_warped,medium_v6_warped,mobile_v5_total_ms,mobile_v5_detrec_ms,small_v6_total_ms,small_v6_detrec_ms,tiny_v6_total_ms,tiny_v6_detrec_ms,medium_v6_total_ms,medium_v6_detrec_ms
ocr_perfect.jpeg,0.836,1.30,5,0.40,1,reference,score,"998670",0.000,"998,670",0.000,"998,670",0.000,"998,670",0.000,1,1,1,1,885,677,814,681,375,254,4033,3711
ocr_perfect.jpeg,0.836,1.30,5,0.40,1,reference,marvelous,"458",0.000,"458",0.000,"458",0.000,"458",0.000,1,1,1,1,885,677,814,681,375,254,4033,3711
ocr_perfect.jpeg,0.836,1.30,5,0.40,1,reference,perfect,"59",0.000,"59",0.000,"59",0.000,"59",0.000,1,1,1,1,885,677,814,681,375,254,4033,3711
ocr_perfect.jpeg,0.836,1.30,5,0.40,1,reference,great,"",0.000,"",0.000,"1",0.000,"1",0.000,1,1,1,1,885,677,814,681,375,254,4033,3711
ocr_perfect.jpeg,0.836,1.30,5,0.40,1,reference,good,"0",0.000,"32",0.000,"",0.000,"0",0.000,1,1,1,1,885,677,814,681,375,254,4033,3711
ocr_perfect.jpeg,0.836,1.30,5,0.40,1,reference,miss,"0",0.000,"0",0.000,"",0.000,"0",0.000,1,1,1,1,885,677,814,681,375,254,4033,3711
ocr_perfect.jpeg,0.836,1.30,5,0.40,1,reference,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,885,677,814,681,375,254,4033,3711
ocr_perfect.jpeg,0.836,1.30,5,0.40,1,reference,title,"Don't Stop The HYPERCORE",0.000,"Don't Stop The HYPERCORE",0.000,"Don' Stop The HYPERCORE",0.000,"Don't Stop The HYPERCORE",0.000,1,1,1,1,885,677,814,681,375,254,4033,3711
ocr_perfect.jpeg,0.836,1.30,5,0.40,1,reference,username,"LEmmaemenwb",0.000,"LE Emmom",0.000,"LERom",0.000,"LE Enmer",0.000,1,1,1,1,885,677,814,681,375,254,4033,3711
ocr_perfect.jpeg,0.836,1.30,5,0.40,1,reference,difficulty,"calwbl",0.000,"",0.000,"",0.000,"e",0.000,1,1,1,1,885,677,814,681,375,254,4033,3711
ocr_perfect.jpeg,0.836,1.30,5,0.40,1,reference,max_combo,"518518",0.000,"518518",0.000,"518518",0.000,"518518",0.000,1,1,1,1,885,677,814,681,375,254,4033,3711
ocr_perfect.jpeg,0.836,1.30,5,0.40,1,imperfect,score,"998670",0.000,"998,670",0.000,"998,670",0.000,"998,670",0.000,1,1,1,1,881,739,981,842,410,313,5264,4909
ocr_perfect.jpeg,0.836,1.30,5,0.40,1,imperfect,marvelous,"458",0.000,"458",0.000,"458",0.000,"458",0.000,1,1,1,1,881,739,981,842,410,313,5264,4909
ocr_perfect.jpeg,0.836,1.30,5,0.40,1,imperfect,perfect,"59",0.000,"59",0.000,"59",0.000,"59",0.000,1,1,1,1,881,739,981,842,410,313,5264,4909
ocr_perfect.jpeg,0.836,1.30,5,0.40,1,imperfect,great,"",0.000,"",0.000,"1",0.000,"1",0.000,1,1,1,1,881,739,981,842,410,313,5264,4909
ocr_perfect.jpeg,0.836,1.30,5,0.40,1,imperfect,good,"0",0.000,"32",0.000,"",0.000,"0",0.000,1,1,1,1,881,739,981,842,410,313,5264,4909
ocr_perfect.jpeg,0.836,1.30,5,0.40,1,imperfect,miss,"0",0.000,"0",0.000,"",0.000,"0",0.000,1,1,1,1,881,739,981,842,410,313,5264,4909
ocr_perfect.jpeg,0.836,1.30,5,0.40,1,imperfect,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,881,739,981,842,410,313,5264,4909
ocr_perfect.jpeg,0.836,1.30,5,0.40,1,imperfect,title,"on't Stop The HYPERCORE",0.000,"n't Stop The HYPERCORE",0.000,"on't Stop The HYPERCORE",0.000,"on't Stop The HYPERCORE",0.000,1,1,1,1,881,739,981,842,410,313,5264,4909
ocr_perfect.jpeg,0.836,1.30,5,0.40,1,imperfect,username,"GLE Enomlb",0.000,"GLE Frnon",0.000,"GLE Tenom",0.000,"GLE Ernen",0.000,1,1,1,1,881,739,981,842,410,313,5264,4909
ocr_perfect.jpeg,0.836,1.30,5,0.40,1,imperfect,difficulty,"",0.000,"",0.000,"子",0.000,"",0.000,1,1,1,1,881,739,981,842,410,313,5264,4909
ocr_perfect.jpeg,0.836,1.30,5,0.40,1,imperfect,max_combo,"518518",0.000,"518518",0.000,"518518",0.000,"518518",0.000,1,1,1,1,881,739,981,842,410,313,5264,4909
ocr_test.jpg,0.896,1.20,6,0.40,1,reference,score,"979160",0.000,"979,160",0.000,"979,160",0.000,"979,160",0.000,1,1,1,1,1053,847,844,715,319,227,3811,3506
ocr_test.jpg,0.896,1.20,6,0.40,1,reference,marvelous,"475",0.000,"475",0.000,"475",0.000,"475",0.000,1,1,1,1,1053,847,844,715,319,227,3811,3506
ocr_test.jpg,0.896,1.20,6,0.40,1,reference,perfect,"00",0.000,"100",0.000,"100",0.000,"100",0.000,1,1,1,1,1053,847,844,715,319,227,3811,3506
ocr_test.jpg,0.896,1.20,6,0.40,1,reference,great,"28",0.000,"28",0.000,"28",0.000,"28",0.000,1,1,1,1,1053,847,844,715,319,227,3811,3506
ocr_test.jpg,0.896,1.20,6,0.40,1,reference,good,"1",0.000,"1",0.000,"1",0.000,"1",0.000,1,1,1,1,1053,847,844,715,319,227,3811,3506
ocr_test.jpg,0.896,1.20,6,0.40,1,reference,miss,"0",0.000,"10",0.000,"10",0.000,"10",0.000,1,1,1,1,1053,847,844,715,319,227,3811,3506
ocr_test.jpg,0.896,1.20,6,0.40,1,reference,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,1053,847,844,715,319,227,3811,3506
ocr_test.jpg,0.896,1.20,6,0.40,1,reference,title,"",0.000,"7",0.000,"",0.000,"",0.000,1,1,1,1,1053,847,844,715,319,227,3811,3506
ocr_test.jpg,0.896,1.20,6,0.40,1,reference,username,"cYaalwb",0.000,"A",0.000,"",0.000,"",0.000,1,1,1,1,1053,847,844,715,319,227,3811,3506
ocr_test.jpg,0.896,1.20,6,0.40,1,reference,difficulty,"cYallwb",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,1053,847,844,715,319,227,3811,3506
ocr_test.jpg,0.896,1.20,6,0.40,1,reference,max_combo,"604104",0.000,"604604",0.000,"604604",0.000,"604604",0.000,1,1,1,1,1053,847,844,715,319,227,3811,3506
ocr_test.jpg,0.896,1.20,6,0.40,1,imperfect,score,"979160",0.000,"979,160",0.000,"979,160",0.000,"979,160",0.000,1,1,1,1,903,768,1027,891,305,217,4141,3766
ocr_test.jpg,0.896,1.20,6,0.40,1,imperfect,marvelous,"475",0.000,"475",0.000,"475",0.000,"475",0.000,1,1,1,1,903,768,1027,891,305,217,4141,3766
ocr_test.jpg,0.896,1.20,6,0.40,1,imperfect,perfect,"00",0.000,"100",0.000,"100",0.000,"100",0.000,1,1,1,1,903,768,1027,891,305,217,4141,3766
ocr_test.jpg,0.896,1.20,6,0.40,1,imperfect,great,"28",0.000,"28",0.000,"28",0.000,"28",0.000,1,1,1,1,903,768,1027,891,305,217,4141,3766
ocr_test.jpg,0.896,1.20,6,0.40,1,imperfect,good,"",0.000,"1",0.000,"1",0.000,"1",0.000,1,1,1,1,903,768,1027,891,305,217,4141,3766
ocr_test.jpg,0.896,1.20,6,0.40,1,imperfect,miss,"0",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,903,768,1027,891,305,217,4141,3766
ocr_test.jpg,0.896,1.20,6,0.40,1,imperfect,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,903,768,1027,891,305,217,4141,3766
ocr_test.jpg,0.896,1.20,6,0.40,1,imperfect,title,"cbl",0.000,"20112",0.000,"",0.000,"",0.000,1,1,1,1,903,768,1027,891,305,217,4141,3766
ocr_test.jpg,0.896,1.20,6,0.40,1,imperfect,username,"cYaalwbl",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,903,768,1027,891,305,217,4141,3766
ocr_test.jpg,0.896,1.20,6,0.40,1,imperfect,difficulty,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,903,768,1027,891,305,217,4141,3766
ocr_test.jpg,0.896,1.20,6,0.40,1,imperfect,max_combo,"6041604",0.000,"604604",0.000,"604604",0.000,"604604",0.000,1,1,1,1,903,768,1027,891,305,217,4141,3766
ocr_test_1.jpeg,0.896,1.20,4,0.40,1,reference,score,"979160",0.000,"979,160",0.000,"979,160",0.000,"979,160",0.000,1,1,1,1,912,761,946,816,310,215,3956,3610
ocr_test_1.jpeg,0.896,1.20,4,0.40,1,reference,marvelous,"475",0.000,"475",0.000,"475",0.000,"475",0.000,1,1,1,1,912,761,946,816,310,215,3956,3610
ocr_test_1.jpeg,0.896,1.20,4,0.40,1,reference,perfect,"00",0.000,"100",0.000,"100",0.000,"100",0.000,1,1,1,1,912,761,946,816,310,215,3956,3610
ocr_test_1.jpeg,0.896,1.20,4,0.40,1,reference,great,"28",0.000,"28",0.000,"28",0.000,"28",0.000,1,1,1,1,912,761,946,816,310,215,3956,3610
ocr_test_1.jpeg,0.896,1.20,4,0.40,1,reference,good,"",0.000,"1",0.000,"1",0.000,"1",0.000,1,1,1,1,912,761,946,816,310,215,3956,3610
ocr_test_1.jpeg,0.896,1.20,4,0.40,1,reference,miss,"0",0.000,"10",0.000,"10",0.000,"10",0.000,1,1,1,1,912,761,946,816,310,215,3956,3610
ocr_test_1.jpeg,0.896,1.20,4,0.40,1,reference,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,912,761,946,816,310,215,3956,3610
ocr_test_1.jpeg,0.896,1.20,4,0.40,1,reference,title,"",0.000,"7",0.000,"",0.000,"",0.000,1,1,1,1,912,761,946,816,310,215,3956,3610
ocr_test_1.jpeg,0.896,1.20,4,0.40,1,reference,username,"cYaalwb",0.000,"A",0.000,"",0.000,"",0.000,1,1,1,1,912,761,946,816,310,215,3956,3610
ocr_test_1.jpeg,0.896,1.20,4,0.40,1,reference,difficulty,"cYallwb",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,912,761,946,816,310,215,3956,3610
ocr_test_1.jpeg,0.896,1.20,4,0.40,1,reference,max_combo,"604104",0.000,"604604",0.000,"604604",0.000,"604604",0.000,1,1,1,1,912,761,946,816,310,215,3956,3610
ocr_test_1.jpeg,0.896,1.20,4,0.40,1,imperfect,score,"979160",0.000,"979,160",0.000,"979,160",0.000,"979,160",0.000,1,1,1,1,852,728,977,841,312,221,4228,3816
ocr_test_1.jpeg,0.896,1.20,4,0.40,1,imperfect,marvelous,"475",0.000,"475",0.000,"475",0.000,"475",0.000,1,1,1,1,852,728,977,841,312,221,4228,3816
ocr_test_1.jpeg,0.896,1.20,4,0.40,1,imperfect,perfect,"00",0.000,"100",0.000,"100",0.000,"100",0.000,1,1,1,1,852,728,977,841,312,221,4228,3816
ocr_test_1.jpeg,0.896,1.20,4,0.40,1,imperfect,great,"28",0.000,"28",0.000,"28",0.000,"28",0.000,1,1,1,1,852,728,977,841,312,221,4228,3816
ocr_test_1.jpeg,0.896,1.20,4,0.40,1,imperfect,good,"",0.000,"1",0.000,"1",0.000,"1",0.000,1,1,1,1,852,728,977,841,312,221,4228,3816
ocr_test_1.jpeg,0.896,1.20,4,0.40,1,imperfect,miss,"0",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,852,728,977,841,312,221,4228,3816
ocr_test_1.jpeg,0.896,1.20,4,0.40,1,imperfect,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,852,728,977,841,312,221,4228,3816
ocr_test_1.jpeg,0.896,1.20,4,0.40,1,imperfect,title,"cbl",0.000,"20112",0.000,"",0.000,"",0.000,1,1,1,1,852,728,977,841,312,221,4228,3816
ocr_test_1.jpeg,0.896,1.20,4,0.40,1,imperfect,username,"cYaalwbl",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,852,728,977,841,312,221,4228,3816
ocr_test_1.jpeg,0.896,1.20,4,0.40,1,imperfect,difficulty,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,852,728,977,841,312,221,4228,3816
ocr_test_1.jpeg,0.896,1.20,4,0.40,1,imperfect,max_combo,"6041604",0.000,"604604",0.000,"604604",0.000,"604604",0.000,1,1,1,1,852,728,977,841,312,221,4228,3816
ocr_test_10.jpg,0.527,0.80,2,0.40,1,reference,score,"993440",0.000,"993,440",0.000,"993,440",0.000,"993,440",0.000,1,1,1,1,1002,891,1004,803,244,189,4691,4414
ocr_test_10.jpg,0.527,0.80,2,0.40,1,reference,marvelous,"464",0.000,"464",0.000,"464",0.000,"464",0.000,1,1,1,1,1002,891,1004,803,244,189,4691,4414
ocr_test_10.jpg,0.527,0.80,2,0.40,1,reference,perfect,"61",0.000,"61",0.000,"61",0.000,"61",0.000,1,1,1,1,1002,891,1004,803,244,189,4691,4414
ocr_test_10.jpg,0.527,0.80,2,0.40,1,reference,great,"8",0.000,"8",0.000,"8",0.000,"8",0.000,1,1,1,1,1002,891,1004,803,244,189,4691,4414
ocr_test_10.jpg,0.527,0.80,2,0.40,1,reference,good,"20",0.000,"0",0.000,"",0.000,"0",0.000,1,1,1,1,1002,891,1004,803,244,189,4691,4414
ocr_test_10.jpg,0.527,0.80,2,0.40,1,reference,miss,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,1002,891,1004,803,244,189,4691,4414
ocr_test_10.jpg,0.527,0.80,2,0.40,1,reference,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,1002,891,1004,803,244,189,4691,4414
ocr_test_10.jpg,0.527,0.80,2,0.40,1,reference,title,"utosummer",0.000,"utosummer",0.000,"iosummero",0.000,"osummer",0.000,1,1,1,1,1002,891,1004,803,244,189,4691,4414
ocr_test_10.jpg,0.527,0.80,2,0.40,1,reference,username,"canmealwb",0.000,"GLE Ermen",0.000,"GLE Kcnon",0.000,"GLE Erner",0.000,1,1,1,1,1002,891,1004,803,244,189,4691,4414
ocr_test_10.jpg,0.527,0.80,2,0.40,1,reference,difficulty,"cawb",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,1002,891,1004,803,244,189,4691,4414
ocr_test_10.jpg,0.527,0.80,2,0.40,1,reference,max_combo,"5331",0.000,"533533",0.000,"5335",0.000,"533533",0.000,1,1,1,1,1002,891,1004,803,244,189,4691,4414
ocr_test_10.jpg,0.527,0.80,2,0.40,1,imperfect,score,"993440",0.000,"993,440",0.000,"993,440",0.000,"993440",0.000,1,1,1,1,837,702,904,764,289,222,4871,4340
ocr_test_10.jpg,0.527,0.80,2,0.40,1,imperfect,marvelous,"464",0.000,"464",0.000,"464",0.000,"464",0.000,1,1,1,1,837,702,904,764,289,222,4871,4340
ocr_test_10.jpg,0.527,0.80,2,0.40,1,imperfect,perfect,"61",0.000,"61",0.000,"61",0.000,"61",0.000,1,1,1,1,837,702,904,764,289,222,4871,4340
ocr_test_10.jpg,0.527,0.80,2,0.40,1,imperfect,great,"8",0.000,"8",0.000,"8",0.000,"8",0.000,1,1,1,1,837,702,904,764,289,222,4871,4340
ocr_test_10.jpg,0.527,0.80,2,0.40,1,imperfect,good,"10",0.000,"0",0.000,"",0.000,"0",0.000,1,1,1,1,837,702,904,764,289,222,4871,4340
ocr_test_10.jpg,0.527,0.80,2,0.40,1,imperfect,miss,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,837,702,904,764,289,222,4871,4340
ocr_test_10.jpg,0.527,0.80,2,0.40,1,imperfect,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,837,702,904,764,289,222,4871,4340
ocr_test_10.jpg,0.527,0.80,2,0.40,1,imperfect,title,"asummer",0.000,"summer",0.000,"asumer",0.000,"dsummer",0.000,1,1,1,1,837,702,904,764,289,222,4871,4340
ocr_test_10.jpg,0.527,0.80,2,0.40,1,imperfect,username,"Gle maemelb",0.000,"GLE Exner",0.000,"GLEEacnen",0.000,"GLE Exner",0.000,1,1,1,1,837,702,904,764,289,222,4871,4340
ocr_test_10.jpg,0.527,0.80,2,0.40,1,imperfect,difficulty,"",0.000,"8",0.000,"0",0.000,"",0.000,1,1,1,1,837,702,904,764,289,222,4871,4340
ocr_test_10.jpg,0.527,0.80,2,0.40,1,imperfect,max_combo,"533",0.000,"533533",0.000,"5335",0.000,"533533",0.000,1,1,1,1,837,702,904,764,289,222,4871,4340
ocr_test_11.jpg,0.000,0.00,2,0.40,0,reference,score,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_11.jpg,0.000,0.00,2,0.40,0,reference,marvelous,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_11.jpg,0.000,0.00,2,0.40,0,reference,perfect,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_11.jpg,0.000,0.00,2,0.40,0,reference,great,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_11.jpg,0.000,0.00,2,0.40,0,reference,good,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_11.jpg,0.000,0.00,2,0.40,0,reference,miss,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_11.jpg,0.000,0.00,2,0.40,0,reference,flare,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_11.jpg,0.000,0.00,2,0.40,0,reference,title,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_11.jpg,0.000,0.00,2,0.40,0,reference,username,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_11.jpg,0.000,0.00,2,0.40,0,reference,difficulty,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_11.jpg,0.000,0.00,2,0.40,0,reference,max_combo,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_11.jpg,0.000,0.00,2,0.40,0,imperfect,score,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
